source,target,relationship
"{""caption"":Genadix_7,""id"":1088,""label"":Peach_variant,""properties"":{""name"":Genadix_7}}","{""caption"":San_Gottardo_(Fol_33),""id"":947,""label"":Peach_variant,""properties"":{""name"":San_Gottardo_(Fol_33)}}","{""value"":{}}"
"{""caption"":Genadix_7,""id"":1088,""label"":Peach_variant,""properties"":{""name"":Genadix_7}}","{""caption"":Capucci_18,""id"":1139,""label"":Peach_variant,""properties"":{""name"":Capucci_18}}","{""value"":{}}"
"{""caption"":Genadix_7,""id"":1088,""label"":Peach_variant,""properties"":{""name"":Genadix_7}}","{""caption"":Limonet,""id"":1144,""label"":Peach_variant,""properties"":{""name"":Limonet}}","{""value"":{}}"
"{""caption"":Genadix_7,""id"":1088,""label"":Peach_variant,""properties"":{""name"":Genadix_7}}","{""caption"":Redwing,""id"":1072,""label"":Peach_variant,""properties"":{""name"":Redwing}}","{""value"":{}}"
"{""caption"":Madeleine_Blanche,""id"":1089,""label"":Peach_variant,""properties"":{""name"":Madeleine_Blanche}}","{""caption"":Zao_Yan,""id"":1244,""label"":Peach_variant,""properties"":{""name"":Zao_Yan}}","{""value"":{}}"
"{""caption"":Vivian,""id"":1092,""label"":Peach_variant,""properties"":{""name"":Vivian}}","{""caption"":Troubadour,""id"":1055,""label"":Peach_variant,""properties"":{""name"":Troubadour}}","{""value"":{}}"
"{""caption"":Vivian,""id"":1092,""label"":Peach_variant,""properties"":{""name"":Vivian}}","{""caption"":Troubadour,""id"":1055,""label"":Peach_variant,""properties"":{""name"":Troubadour}}","{""value"":{}}"
"{""caption"":Amsden,""id"":1093,""label"":Peach_variant,""properties"":{""name"":Amsden}}","{""caption"":Incomparable_Guilloux,""id"":1063,""label"":Peach_variant,""properties"":{""name"":Incomparable_Guilloux}}","{""value"":{}}"
"{""caption"":August_Queen,""id"":1094,""label"":Peach_variant,""properties"":{""name"":August_Queen}}","{""caption"":Flavortop,""id"":1057,""label"":Peach_variant,""properties"":{""name"":Flavortop}}","{""value"":{}}"
"{""caption"":August_Queen,""id"":1094,""label"":Peach_variant,""properties"":{""name"":August_Queen}}","{""caption"":Early_Silver,""id"":981,""label"":Peach_variant,""properties"":{""name"":Early_Silver}}","{""value"":{}}"
"{""caption"":August_Queen,""id"":1094,""label"":Peach_variant,""properties"":{""name"":August_Queen}}","{""caption"":Romagna_Red,""id"":1155,""label"":Peach_variant,""properties"":{""name"":Romagna_Red}}","{""value"":{}}"
"{""caption"":Carman,""id"":1095,""label"":Peach_variant,""properties"":{""name"":Carman}}","{""caption"":Robidoux_(Fol_29),""id"":946,""label"":Peach_variant,""properties"":{""name"":Robidoux_(Fol_29)}}","{""value"":{}}"
"{""caption"":Carman,""id"":1095,""label"":Peach_variant,""properties"":{""name"":Carman}}","{""caption"":Du_Hakuho,""id"":1178,""label"":Peach_variant,""properties"":{""name"":Du_Hakuho}}","{""value"":{}}"
"{""caption"":Carman,""id"":1095,""label"":Peach_variant,""properties"":{""name"":Carman}}","{""caption"":Russotto,""id"":933,""label"":Peach_variant,""properties"":{""name"":Russotto}}","{""value"":{}}"
"{""caption"":Carman,""id"":1095,""label"":Peach_variant,""properties"":{""name"":Carman}}","{""caption"":Botto,""id"":968,""label"":Peach_variant,""properties"":{""name"":Botto}}","{""value"":{}}"
"{""caption"":Carman,""id"":1095,""label"":Peach_variant,""properties"":{""name"":Carman}}","{""caption"":San_Vito_(Fol_34),""id"":948,""label"":Peach_variant,""properties"":{""name"":San_Vito_(Fol_34)}}","{""value"":{}}"
"{""caption"":Chinese_Cling,""id"":1097,""label"":Peach_variant,""properties"":{""name"":Chinese_Cling}}","{""caption"":Okayama_500,""id"":1202,""label"":Peach_variant,""properties"":{""name"":Okayama_500}}","{""value"":{}}"
"{""caption"":Chinese_Cling,""id"":1097,""label"":Peach_variant,""properties"":{""name"":Chinese_Cling}}","{""caption"":Ying_Qing,""id"":1230,""label"":Peach_variant,""properties"":{""name"":Ying_Qing}}","{""value"":{}}"
"{""caption"":Chinese_Cling,""id"":1097,""label"":Peach_variant,""properties"":{""name"":Chinese_Cling}}","{""caption"":Chang_Zhi_Huang_Lu,""id"":1171,""label"":Peach_variant,""properties"":{""name"":Chang_Zhi_Huang_Lu}}","{""value"":{}}"
"{""caption"":Chinese_Cling,""id"":1097,""label"":Peach_variant,""properties"":{""name"":Chinese_Cling}}","{""caption"":Bai_Hua,""id"":1069,""label"":Peach_variant,""properties"":{""name"":Bai_Hua}}","{""value"":{}}"
"{""caption"":Chinese_Cling,""id"":1097,""label"":Peach_variant,""properties"":{""name"":Chinese_Cling}}","{""caption"":Xi_Pu_1,""id"":1222,""label"":Peach_variant,""properties"":{""name"":Xi_Pu_1}}","{""value"":{}}"
"{""caption"":Chinese_Cling,""id"":1097,""label"":Peach_variant,""properties"":{""name"":Chinese_Cling}}","{""caption"":Belle_Of_Georgia_(Fol_7),""id"":941,""label"":Peach_variant,""properties"":{""name"":Belle_Of_Georgia_(Fol_7)}}","{""value"":{}}"
"{""caption"":Chinese_Cling,""id"":1097,""label"":Peach_variant,""properties"":{""name"":Chinese_Cling}}","{""caption"":Rikakusuimitsu_(Un_1),""id"":950,""label"":Peach_variant,""properties"":{""name"":Rikakusuimitsu_(Un_1)}}","{""value"":{}}"
"{""caption"":Chinese_Cling,""id"":1097,""label"":Peach_variant,""properties"":{""name"":Chinese_Cling}}","{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""value"":{}}"
"{""caption"":Crimson_Lady,""id"":1098,""label"":Peach_variant,""properties"":{""name"":Crimson_Lady}}","{""caption"":Tarderina,""id"":1127,""label"":Peach_variant,""properties"":{""name"":Tarderina}}","{""value"":{}}"
"{""caption"":Crimson_Lady,""id"":1098,""label"":Peach_variant,""properties"":{""name"":Crimson_Lady}}","{""caption"":S.97.74,""id"":1118,""label"":Peach_variant,""properties"":{""name"":S.97.74}}","{""value"":{}}"
"{""caption"":Early_Maycrest,""id"":1100,""label"":Peach_variant,""properties"":{""name"":Early_Maycrest}}","{""caption"":Crimson_Lady,""id"":1098,""label"":Peach_variant,""properties"":{""name"":Crimson_Lady}}","{""value"":{}}"
"{""caption"":Early_Maycrest,""id"":1100,""label"":Peach_variant,""properties"":{""name"":Early_Maycrest}}","{""caption"":Kalos_1,""id"":1107,""label"":Peach_variant,""properties"":{""name"":Kalos_1}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Sun_Prince,""id"":1062,""label"":Peach_variant,""properties"":{""name"":Sun_Prince}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Bel_Fior,""id"":910,""label"":Peach_variant,""properties"":{""name"":Bel_Fior}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Merrill_Rodeo,""id"":998,""label"":Peach_variant,""properties"":{""name"":Merrill_Rodeo}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Lusa,""id"":1146,""label"":Peach_variant,""properties"":{""name"":Lusa}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Bella_Dei_Trentini,""id"":911,""label"":Peach_variant,""properties"":{""name"":Bella_Dei_Trentini}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Red_Kist,""id"":930,""label"":Peach_variant,""properties"":{""name"":Red_Kist}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Tapodi_(Un_13),""id"":953,""label"":Peach_variant,""properties"":{""name"":Tapodi_(Un_13)}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Amarillo_De_Agosto_1,""id"":908,""label"":Peach_variant,""properties"":{""name"":Amarillo_De_Agosto_1}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Zhong_Shan_Zao_Lu_(Un_21),""id"":957,""label"":Peach_variant,""properties"":{""name"":Zhong_Shan_Zao_Lu_(Un_21)}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Pesca_Settembrina,""id"":1161,""label"":Peach_variant,""properties"":{""name"":Pesca_Settembrina}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":John_Henry,""id"":1106,""label"":Peach_variant,""properties"":{""name"":John_Henry}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Silver_Logan,""id"":1048,""label"":Peach_variant,""properties"":{""name"":Silver_Logan}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Feicheng_Baili_17,""id"":982,""label"":Peach_variant,""properties"":{""name"":Feicheng_Baili_17}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Kompolt_1_(Un_26),""id"":958,""label"":Peach_variant,""properties"":{""name"":Kompolt_1_(Un_26)}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Kisapathy2_(Un_14),""id"":954,""label"":Peach_variant,""properties"":{""name"":Kisapathy2_(Un_14)}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Black_Campanin,""id"":914,""label"":Peach_variant,""properties"":{""name"":Black_Campanin}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Gialla_Tardiva_Di_Cogo,""id"":924,""label"":Peach_variant,""properties"":{""name"":Gialla_Tardiva_Di_Cogo}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Beicme_Bin,""id"":1136,""label"":Peach_variant,""properties"":{""name"":Beicme_Bin}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Silvette_2,""id"":1013,""label"":Peach_variant,""properties"":{""name"":Silvette_2}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Gg30,""id"":1141,""label"":Peach_variant,""properties"":{""name"":Gg30}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Fairhaven,""id"":1087,""label"":Peach_variant,""properties"":{""name"":Fairhaven}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Poppa_Di_Venere,""id"":928,""label"":Peach_variant,""properties"":{""name"":Poppa_Di_Venere}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Congres,""id"":919,""label"":Peach_variant,""properties"":{""name"":Congres}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Poppa_Di_Venere_Settembrina,""id"":1001,""label"":Peach_variant,""properties"":{""name"":Poppa_Di_Venere_Settembrina}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Tardiva_Di_Renacci,""id"":937,""label"":Peach_variant,""properties"":{""name"":Tardiva_Di_Renacci}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Percoca_Bianca_Mazzini,""id"":1147,""label"":Peach_variant,""properties"":{""name"":Percoca_Bianca_Mazzini}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Afra_T.15_9,""id"":1133,""label"":Peach_variant,""properties"":{""name"":Afra_T.15_9}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Messapia,""id"":1150,""label"":Peach_variant,""properties"":{""name"":Messapia}}","{""value"":{}}"
"{""caption"":Elberta,""id"":1101,""label"":Peach_variant,""properties"":{""name"":Elberta}}","{""caption"":Redskin,""id"":1086,""label"":Peach_variant,""properties"":{""name"":Redskin}}","{""value"":{}}"
"{""caption"":Greensboro,""id"":1103,""label"":Peach_variant,""properties"":{""name"":Greensboro}}","{""caption"":Cumberland,""id"":1099,""label"":Peach_variant,""properties"":{""name"":Cumberland}}","{""value"":{}}"
"{""caption"":Hiley,""id"":1104,""label"":Peach_variant,""properties"":{""name"":Hiley}}","{""caption"":Belle_Of_Georgia_(Fol_7),""id"":941,""label"":Peach_variant,""properties"":{""name"":Belle_Of_Georgia_(Fol_7)}}","{""value"":{}}"
"{""caption"":Nishiki,""id"":1111,""label"":Peach_variant,""properties"":{""name"":Nishiki}}","{""caption"":Early_Gold,""id"":1000,""label"":Peach_variant,""properties"":{""name"":Early_Gold}}","{""value"":{}}"
"{""caption"":OHenry,""id"":1112,""label"":Peach_variant,""properties"":{""name"":OHenry}}","{""caption"":Dolores,""id"":1140,""label"":Peach_variant,""properties"":{""name"":Dolores}}","{""value"":{}}"
"{""caption"":OHenry,""id"":1112,""label"":Peach_variant,""properties"":{""name"":OHenry}}","{""caption"":Aline,""id"":963,""label"":Peach_variant,""properties"":{""name"":Aline}}","{""value"":{}}"
"{""caption"":OHenry,""id"":1112,""label"":Peach_variant,""properties"":{""name"":OHenry}}","{""caption"":Snow_King,""id"":1044,""label"":Peach_variant,""properties"":{""name"":Snow_King}}","{""value"":{}}"
"{""caption"":Panamint,""id"":1113,""label"":Peach_variant,""properties"":{""name"":Panamint}}","{""caption"":Br_1,""id"":915,""label"":Peach_variant,""properties"":{""name"":Br_1}}","{""value"":{}}"
"{""caption"":Queen_Crest,""id"":1115,""label"":Peach_variant,""properties"":{""name"":Queen_Crest}}","{""caption"":Nadia,""id"":1151,""label"":Peach_variant,""properties"":{""name"":Nadia}}","{""value"":{}}"
"{""caption"":Queen_Crest,""id"":1115,""label"":Peach_variant,""properties"":{""name"":Queen_Crest}}","{""caption"":Spring_Baby,""id"":1157,""label"":Peach_variant,""properties"":{""name"":Spring_Baby}}","{""value"":{}}"
"{""caption"":Queen_Crest,""id"":1115,""label"":Peach_variant,""properties"":{""name"":Queen_Crest}}","{""caption"":Primerose,""id"":1002,""label"":Peach_variant,""properties"":{""name"":Primerose}}","{""value"":{}}"
"{""caption"":Queen_Crest,""id"":1115,""label"":Peach_variant,""properties"":{""name"":Queen_Crest}}","{""caption"":Supeach_Six,""id"":1159,""label"":Peach_variant,""properties"":{""name"":Supeach_Six}}","{""value"":{}}"
"{""caption"":Queen_Crest,""id"":1115,""label"":Peach_variant,""properties"":{""name"":Queen_Crest}}","{""caption"":Wu_Yue_Xian,""id"":1220,""label"":Peach_variant,""properties"":{""name"":Wu_Yue_Xian}}","{""value"":{}}"
"{""caption"":Queen_Crest,""id"":1115,""label"":Peach_variant,""properties"":{""name"":Queen_Crest}}","{""caption"":Esnitabe,""id"":1061,""label"":Peach_variant,""properties"":{""name"":Esnitabe}}","{""value"":{}}"
"{""caption"":Queen_Crest,""id"":1115,""label"":Peach_variant,""properties"":{""name"":Queen_Crest}}","{""caption"":Rosella,""id"":1153,""label"":Peach_variant,""properties"":{""name"":Rosella}}","{""value"":{}}"
"{""caption"":September_Queen,""id"":1119,""label"":Peach_variant,""properties"":{""name"":September_Queen}}","{""caption"":Ng_3_5_20,""id"":1109,""label"":Peach_variant,""properties"":{""name"":Ng_3_5_20}}","{""value"":{}}"
"{""caption"":September_Queen,""id"":1119,""label"":Peach_variant,""properties"":{""name"":September_Queen}}","{""caption"":Romagna_Red,""id"":1155,""label"":Peach_variant,""properties"":{""name"":Romagna_Red}}","{""value"":{}}"
"{""caption"":September_Queen,""id"":1119,""label"":Peach_variant,""properties"":{""name"":September_Queen}}","{""caption"":Ng_3_6_7,""id"":1110,""label"":Peach_variant,""properties"":{""name"":Ng_3_6_7}}","{""value"":{}}"
"{""caption"":September_Queen,""id"":1119,""label"":Peach_variant,""properties"":{""name"":September_Queen}}","{""caption"":Silver_Ray,""id"":1120,""label"":Peach_variant,""properties"":{""name"":Silver_Ray}}","{""value"":{}}"
"{""caption"":Spring_Belle,""id"":1122,""label"":Peach_variant,""properties"":{""name"":Spring_Belle}}","{""caption"":Spring_Baby,""id"":1157,""label"":Peach_variant,""properties"":{""name"":Spring_Baby}}","{""value"":{}}"
"{""caption"":Springold,""id"":1123,""label"":Peach_variant,""properties"":{""name"":Springold}}","{""caption"":Nadia,""id"":1151,""label"":Peach_variant,""properties"":{""name"":Nadia}}","{""value"":{}}"
"{""caption"":Springold,""id"":1123,""label"":Peach_variant,""properties"":{""name"":Springold}}","{""caption"":Peento                ,""id"":1114,""label"":Peach_variant,""properties"":{""name"":Peento                }}","{""value"":{}}"
"{""caption"":Springold,""id"":1123,""label"":Peach_variant,""properties"":{""name"":Springold}}","{""caption"":Esnitabe,""id"":1061,""label"":Peach_variant,""properties"":{""name"":Esnitabe}}","{""value"":{}}"
"{""caption"":Springold,""id"":1123,""label"":Peach_variant,""properties"":{""name"":Springold}}","{""caption"":S.97.39,""id"":1117,""label"":Peach_variant,""properties"":{""name"":S.97.39}}","{""value"":{}}"
"{""caption"":Springold,""id"":1123,""label"":Peach_variant,""properties"":{""name"":Springold}}","{""caption"":Une_De_Mai,""id"":1070,""label"":Peach_variant,""properties"":{""name"":Une_De_Mai}}","{""value"":{}}"
"{""caption"":Springold,""id"":1123,""label"":Peach_variant,""properties"":{""name"":Springold}}","{""caption"":Supeach_Six,""id"":1159,""label"":Peach_variant,""properties"":{""name"":Supeach_Six}}","{""value"":{}}"
"{""caption"":Springold,""id"":1123,""label"":Peach_variant,""properties"":{""name"":Springold}}","{""caption"":Crimson_Lady,""id"":1098,""label"":Peach_variant,""properties"":{""name"":Crimson_Lady}}","{""value"":{}}"
"{""caption"":Starcrest,""id"":1124,""label"":Peach_variant,""properties"":{""name"":Starcrest}}","{""caption"":Sweet_Ring,""id"":1126,""label"":Peach_variant,""properties"":{""name"":Sweet_Ring}}","{""value"":{}}"
"{""caption"":Sunhigh,""id"":1125,""label"":Peach_variant,""properties"":{""name"":Sunhigh}}","{""caption"":Redtop,""id"":1090,""label"":Peach_variant,""properties"":{""name"":Redtop}}","{""value"":{}}"
"{""caption"":Beijing,""id"":1135,""label"":Peach_variant,""properties"":{""name"":Beijing}}","{""caption"":Hikawa_Hakuho,""id"":1186,""label"":Peach_variant,""properties"":{""name"":Hikawa_Hakuho}}","{""value"":{}}"
"{""caption"":Borgia,""id"":1138,""label"":Peach_variant,""properties"":{""name"":Borgia}}","{""caption"":Harken,""id"":1080,""label"":Peach_variant,""properties"":{""name"":Harken}}","{""value"":{}}"
"{""caption"":Borgia,""id"":1138,""label"":Peach_variant,""properties"":{""name"":Borgia}}","{""caption"":Spring_Belle,""id"":1122,""label"":Peach_variant,""properties"":{""name"":Spring_Belle}}","{""value"":{}}"
"{""caption"":Borgia,""id"":1138,""label"":Peach_variant,""properties"":{""name"":Borgia}}","{""caption"":Early_Maycrest,""id"":1100,""label"":Peach_variant,""properties"":{""name"":Early_Maycrest}}","{""value"":{}}"
"{""caption"":Borgia,""id"":1138,""label"":Peach_variant,""properties"":{""name"":Borgia}}","{""caption"":Springtime,""id"":1015,""label"":Peach_variant,""properties"":{""name"":Springtime}}","{""value"":{}}"
"{""caption"":Borgia,""id"":1138,""label"":Peach_variant,""properties"":{""name"":Borgia}}","{""caption"":Queen_Crest,""id"":1115,""label"":Peach_variant,""properties"":{""name"":Queen_Crest}}","{""value"":{}}"
"{""caption"":Borgia,""id"":1138,""label"":Peach_variant,""properties"":{""name"":Borgia}}","{""caption"":San_Giovanni,""id"":935,""label"":Peach_variant,""properties"":{""name"":San_Giovanni}}","{""value"":{}}"
"{""caption"":Borgia,""id"":1138,""label"":Peach_variant,""properties"":{""name"":Borgia}}","{""caption"":Springold,""id"":1123,""label"":Peach_variant,""properties"":{""name"":Springold}}","{""value"":{}}"
"{""caption"":Capucci_18,""id"":1139,""label"":Peach_variant,""properties"":{""name"":Capucci_18}}","{""caption"":Ford,""id"":922,""label"":Peach_variant,""properties"":{""name"":Ford}}","{""value"":{}}"
"{""caption"":J.H.Hale,""id"":1143,""label"":Peach_variant,""properties"":{""name"":J.H.Hale}}","{""caption"":Glohaven,""id"":984,""label"":Peach_variant,""properties"":{""name"":Glohaven}}","{""value"":{}}"
"{""caption"":Limonet,""id"":1144,""label"":Peach_variant,""properties"":{""name"":Limonet}}","{""caption"":Zhengzhou_7,""id"":1247,""label"":Peach_variant,""properties"":{""name"":Zhengzhou_7}}","{""value"":{}}"
"{""caption"":Limonet,""id"":1144,""label"":Peach_variant,""properties"":{""name"":Limonet}}","{""caption"":Stoney_Hard,""id"":1158,""label"":Peach_variant,""properties"":{""name"":Stoney_Hard}}","{""value"":{}}"
"{""caption"":Limonet,""id"":1144,""label"":Peach_variant,""properties"":{""name"":Limonet}}","{""caption"":Hatsukami,""id"":1185,""label"":Peach_variant,""properties"":{""name"":Hatsukami}}","{""value"":{}}"
"{""caption"":Limonet,""id"":1144,""label"":Peach_variant,""properties"":{""name"":Limonet}}","{""caption"":Regina_Bianca,""id"":1004,""label"":Peach_variant,""properties"":{""name"":Regina_Bianca}}","{""value"":{}}"
"{""caption"":Limonet,""id"":1144,""label"":Peach_variant,""properties"":{""name"":Limonet}}","{""caption"":Rouge_Jullien,""id"":1082,""label"":Peach_variant,""properties"":{""name"":Rouge_Jullien}}","{""value"":{}}"
"{""caption"":Limonet,""id"":1144,""label"":Peach_variant,""properties"":{""name"":Limonet}}","{""caption"":Bella_Di_Gambettola,""id"":912,""label"":Peach_variant,""properties"":{""name"":Bella_Di_Gambettola}}","{""value"":{}}"
"{""caption"":Limonet,""id"":1144,""label"":Peach_variant,""properties"":{""name"":Limonet}}","{""caption"":Splendor,""id"":1156,""label"":Peach_variant,""properties"":{""name"":Splendor}}","{""value"":{}}"
"{""caption"":Lucrezia,""id"":1145,""label"":Peach_variant,""properties"":{""name"":Lucrezia}}","{""caption"":Harken,""id"":1080,""label"":Peach_variant,""properties"":{""name"":Harken}}","{""value"":{}}"
"{""caption"":Lucrezia,""id"":1145,""label"":Peach_variant,""properties"":{""name"":Lucrezia}}","{""caption"":Springlady,""id"":1046,""label"":Peach_variant,""properties"":{""name"":Springlady}}","{""value"":{}}"
"{""caption"":Lucrezia,""id"":1145,""label"":Peach_variant,""properties"":{""name"":Lucrezia}}","{""caption"":Springtime,""id"":1015,""label"":Peach_variant,""properties"":{""name"":Springtime}}","{""value"":{}}"
"{""caption"":Lucrezia,""id"":1145,""label"":Peach_variant,""properties"":{""name"":Lucrezia}}","{""caption"":Spring_Belle,""id"":1122,""label"":Peach_variant,""properties"":{""name"":Spring_Belle}}","{""value"":{}}"
"{""caption"":Lucrezia,""id"":1145,""label"":Peach_variant,""properties"":{""name"":Lucrezia}}","{""caption"":San_Giovanni,""id"":935,""label"":Peach_variant,""properties"":{""name"":San_Giovanni}}","{""value"":{}}"
"{""caption"":Lucrezia,""id"":1145,""label"":Peach_variant,""properties"":{""name"":Lucrezia}}","{""caption"":Early_Maycrest,""id"":1100,""label"":Peach_variant,""properties"":{""name"":Early_Maycrest}}","{""value"":{}}"
"{""caption"":Lucrezia,""id"":1145,""label"":Peach_variant,""properties"":{""name"":Lucrezia}}","{""caption"":Springold,""id"":1123,""label"":Peach_variant,""properties"":{""name"":Springold}}","{""value"":{}}"
"{""caption"":Lucrezia,""id"":1145,""label"":Peach_variant,""properties"":{""name"":Lucrezia}}","{""caption"":Queen_Crest,""id"":1115,""label"":Peach_variant,""properties"":{""name"":Queen_Crest}}","{""value"":{}}"
"{""caption"":Percoca_Bianca_Mazzini,""id"":1147,""label"":Peach_variant,""properties"":{""name"":Percoca_Bianca_Mazzini}}","{""caption"":San_Varano_3,""id"":936,""label"":Peach_variant,""properties"":{""name"":San_Varano_3}}","{""value"":{}}"
"{""caption"":Rubiette,""id"":1148,""label"":Peach_variant,""properties"":{""name"":Rubiette}}","{""caption"":Redwing,""id"":1072,""label"":Peach_variant,""properties"":{""name"":Redwing}}","{""value"":{}}"
"{""caption"":Rosella,""id"":1153,""label"":Peach_variant,""properties"":{""name"":Rosella}}","{""caption"":Springlady,""id"":1046,""label"":Peach_variant,""properties"":{""name"":Springlady}}","{""value"":{}}"
"{""caption"":Splendor,""id"":1156,""label"":Peach_variant,""properties"":{""name"":Splendor}}","{""caption"":Red_Kist,""id"":930,""label"":Peach_variant,""properties"":{""name"":Red_Kist}}","{""value"":{}}"
