source,target,relationship
"{""caption"":Hatsukami,""id"":1185,""label"":Peach_variant,""properties"":{""name"":Hatsukami}}","{""caption"":Zao_Xiang_Yu,""id"":1243,""label"":Peach_variant,""properties"":{""name"":Zao_Xiang_Yu}}","{""value"":{}}"
"{""caption"":Hikawa_Hakuho,""id"":1186,""label"":Peach_variant,""properties"":{""name"":Hikawa_Hakuho}}","{""caption"":Daguan_1,""id"":1174,""label"":Peach_variant,""properties"":{""name"":Daguan_1}}","{""value"":{}}"
"{""caption"":Jing_Mi,""id"":1194,""label"":Peach_variant,""properties"":{""name"":Jing_Mi}}","{""caption"":Wan_Mi,""id"":1218,""label"":Peach_variant,""properties"":{""name"":Wan_Mi}}","{""value"":{}}"
"{""caption"":Jing_Mi,""id"":1194,""label"":Peach_variant,""properties"":{""name"":Jing_Mi}}","{""caption"":Jin_Yan,""id"":1192,""label"":Peach_variant,""properties"":{""name"":Jin_Yan}}","{""value"":{}}"
"{""caption"":Jing_Mi,""id"":1194,""label"":Peach_variant,""properties"":{""name"":Jing_Mi}}","{""caption"":Beijing_14,""id"":1170,""label"":Peach_variant,""properties"":{""name"":Beijing_14}}","{""value"":{}}"
"{""caption"":Mai_Xiang,""id"":1196,""label"":Peach_variant,""properties"":{""name"":Mai_Xiang}}","{""caption"":Bella_Di_Gambettola,""id"":912,""label"":Peach_variant,""properties"":{""name"":Bella_Di_Gambettola}}","{""value"":{}}"
"{""caption"":Mai_Xiang,""id"":1196,""label"":Peach_variant,""properties"":{""name"":Mai_Xiang}}","{""caption"":Zao_Shang_Hai_Shui_Mi,""id"":1241,""label"":Peach_variant,""properties"":{""name"":Zao_Shang_Hai_Shui_Mi}}","{""value"":{}}"
"{""caption"":Mai_Xiang,""id"":1196,""label"":Peach_variant,""properties"":{""name"":Mai_Xiang}}","{""caption"":De_Wet,""id"":920,""label"":Peach_variant,""properties"":{""name"":De_Wet}}","{""value"":{}}"
"{""caption"":Mai_Xiang,""id"":1196,""label"":Peach_variant,""properties"":{""name"":Mai_Xiang}}","{""caption"":Selvaggio_Di_Canove_(Fol_35),""id"":949,""label"":Peach_variant,""properties"":{""name"":Selvaggio_Di_Canove_(Fol_35)}}","{""value"":{}}"
"{""caption"":Mai_Xiang,""id"":1196,""label"":Peach_variant,""properties"":{""name"":Mai_Xiang}}","{""caption"":Okubo_(Fol_26),""id"":945,""label"":Peach_variant,""properties"":{""name"":Okubo_(Fol_26)}}","{""value"":{}}"
"{""caption"":Mai_Xiang,""id"":1196,""label"":Peach_variant,""properties"":{""name"":Mai_Xiang}}","{""caption"":E_Tao_1,""id"":1179,""label"":Peach_variant,""properties"":{""name"":E_Tao_1}}","{""value"":{}}"
"{""caption"":Mai_Xiang,""id"":1196,""label"":Peach_variant,""properties"":{""name"":Mai_Xiang}}","{""caption"":Early_OHenry,""id"":959,""label"":Peach_variant,""properties"":{""name"":Early_OHenry}}","{""value"":{}}"
"{""caption"":Nunome_Wase,""id"":1198,""label"":Peach_variant,""properties"":{""name"":Nunome_Wase}}","{""caption"":Chiyomaru,""id"":918,""label"":Peach_variant,""properties"":{""name"":Chiyomaru}}","{""value"":{}}"
"{""caption"":Okitsu,""id"":1204,""label"":Peach_variant,""properties"":{""name"":Okitsu}}","{""caption"":Yan_Xia,""id"":1228,""label"":Peach_variant,""properties"":{""name"":Yan_Xia}}","{""value"":{}}"
"{""caption"":Okitsu,""id"":1204,""label"":Peach_variant,""properties"":{""name"":Okitsu}}","{""caption"":Jin_Xia,""id"":1191,""label"":Peach_variant,""properties"":{""name"":Jin_Xia}}","{""value"":{}}"
"{""caption"":Okitsu,""id"":1204,""label"":Peach_variant,""properties"":{""name"":Okitsu}}","{""caption"":Jing_Yu,""id"":987,""label"":Peach_variant,""properties"":{""name"":Jing_Yu}}","{""value"":{}}"
"{""caption"":Okubo,""id"":1205,""label"":Peach_variant,""properties"":{""name"":Okubo}}","{""caption"":Qiu_Xiang,""id"":1210,""label"":Peach_variant,""properties"":{""name"":Qiu_Xiang}}","{""value"":{}}"
"{""caption"":Qing_Feng,""id"":1208,""label"":Peach_variant,""properties"":{""name"":Qing_Feng}}","{""caption"":Madeleine_Blanche,""id"":1089,""label"":Peach_variant,""properties"":{""name"":Madeleine_Blanche}}","{""value"":{}}"
"{""caption"":Rui_Guang_3,""id"":1212,""label"":Peach_variant,""properties"":{""name"":Rui_Guang_3}}","{""caption"":Hu_You_002,""id"":1189,""label"":Peach_variant,""properties"":{""name"":Hu_You_002}}","{""value"":{}}"
"{""caption"":Shu_Guang,""id"":1214,""label"":Peach_variant,""properties"":{""name"":Shu_Guang}}","{""caption"":01_69_32,""id"":1164,""label"":Peach_variant,""properties"":{""name"":01_69_32}}","{""value"":{}}"
"{""caption"":Wu_Yue_Xian,""id"":1220,""label"":Peach_variant,""properties"":{""name"":Wu_Yue_Xian}}","{""caption"":Camden,""id"":971,""label"":Peach_variant,""properties"":{""name"":Camden}}","{""value"":{}}"
"{""caption"":Wu_Yue_Xian,""id"":1220,""label"":Peach_variant,""properties"":{""name"":Wu_Yue_Xian}}","{""caption"":Starcrest,""id"":1124,""label"":Peach_variant,""properties"":{""name"":Starcrest}}","{""value"":{}}"
"{""caption"":Xi_Nong_Zao_Mi,""id"":1221,""label"":Peach_variant,""properties"":{""name"":Xi_Nong_Zao_Mi}}","{""caption"":Zao_Xia_Lu,""id"":1242,""label"":Peach_variant,""properties"":{""name"":Zao_Xia_Lu}}","{""value"":{}}"
"{""caption"":Xi_Nong_Zao_Mi,""id"":1221,""label"":Peach_variant,""properties"":{""name"":Xi_Nong_Zao_Mi}}","{""caption"":Zao_Mei,""id"":1239,""label"":Peach_variant,""properties"":{""name"":Zao_Mei}}","{""value"":{}}"
"{""caption"":Xia_Cui,""id"":1223,""label"":Peach_variant,""properties"":{""name"":Xia_Cui}}","{""caption"":Bayue_Cui,""id"":909,""label"":Peach_variant,""properties"":{""name"":Bayue_Cui}}","{""value"":{}}"
"{""caption"":Xia_Cui,""id"":1223,""label"":Peach_variant,""properties"":{""name"":Xia_Cui}}","{""caption"":Jing_Mi,""id"":1194,""label"":Peach_variant,""properties"":{""name"":Jing_Mi}}","{""value"":{}}"
"{""caption"":Xia_Cui,""id"":1223,""label"":Peach_variant,""properties"":{""name"":Xia_Cui}}","{""caption"":89_4_32,""id"":1166,""label"":Peach_variant,""properties"":{""name"":89_4_32}}","{""value"":{}}"
"{""caption"":Yu_Hua_Lu,""id"":1232,""label"":Peach_variant,""properties"":{""name"":Yu_Hua_Lu}}","{""caption"":Zao_Hua_Lu,""id"":1237,""label"":Peach_variant,""properties"":{""name"":Zao_Hua_Lu}}","{""value"":{}}"
"{""caption"":Yu_Hua_Lu,""id"":1232,""label"":Peach_variant,""properties"":{""name"":Yu_Hua_Lu}}","{""caption"":Chun_Xia_Mi,""id"":1172,""label"":Peach_variant,""properties"":{""name"":Chun_Xia_Mi}}","{""value"":{}}"
"{""caption"":Yu_Hua_Lu,""id"":1232,""label"":Peach_variant,""properties"":{""name"":Yu_Hua_Lu}}","{""caption"":Zao_Xia_Lu,""id"":1242,""label"":Peach_variant,""properties"":{""name"":Zao_Xia_Lu}}","{""value"":{}}"
"{""caption"":Yuan_Chun_Bai,""id"":1233,""label"":Peach_variant,""properties"":{""name"":Yuan_Chun_Bai}}","{""caption"":Stoney_Hard,""id"":1158,""label"":Peach_variant,""properties"":{""name"":Stoney_Hard}}","{""value"":{}}"
"{""caption"":Yue_165,""id"":1234,""label"":Peach_variant,""properties"":{""name"":Yue_165}}","{""caption"":Qiu_Xiang,""id"":1210,""label"":Peach_variant,""properties"":{""name"":Qiu_Xiang}}","{""value"":{}}"
"{""caption"":Yue_165,""id"":1234,""label"":Peach_variant,""properties"":{""name"":Yue_165}}","{""caption"":Du_Hakuho,""id"":1178,""label"":Peach_variant,""properties"":{""name"":Du_Hakuho}}","{""value"":{}}"
"{""caption"":Zao_Hua_Lu,""id"":1237,""label"":Peach_variant,""properties"":{""name"":Zao_Hua_Lu}}","{""caption"":Huangshanearlydew,""id"":986,""label"":Peach_variant,""properties"":{""name"":Huangshanearlydew}}","{""value"":{}}"
"{""caption"":Zao_Kui,""id"":1238,""label"":Peach_variant,""properties"":{""name"":Zao_Kui}}","{""caption"":Yue_165,""id"":1234,""label"":Peach_variant,""properties"":{""name"":Yue_165}}","{""value"":{}}"
"{""caption"":Zao_Kui,""id"":1238,""label"":Peach_variant,""properties"":{""name"":Zao_Kui}}","{""caption"":Okubo,""id"":1205,""label"":Peach_variant,""properties"":{""name"":Okubo}}","{""value"":{}}"
"{""caption"":Zao_Kui,""id"":1238,""label"":Peach_variant,""properties"":{""name"":Zao_Kui}}","{""caption"":Okayama_3,""id"":1201,""label"":Peach_variant,""properties"":{""name"":Okayama_3}}","{""value"":{}}"
"{""caption"":Zao_Mei,""id"":1239,""label"":Peach_variant,""properties"":{""name"":Zao_Mei}}","{""caption"":Huangshanearlydew,""id"":986,""label"":Peach_variant,""properties"":{""name"":Huangshanearlydew}}","{""value"":{}}"
"{""caption"":Zao_Mei,""id"":1239,""label"":Peach_variant,""properties"":{""name"":Zao_Mei}}","{""caption"":Yu_Hua_Lu,""id"":1232,""label"":Peach_variant,""properties"":{""name"":Yu_Hua_Lu}}","{""value"":{}}"
"{""caption"":Zao_Shang_Hai_Shui_Mi,""id"":1241,""label"":Peach_variant,""properties"":{""name"":Zao_Shang_Hai_Shui_Mi}}","{""caption"":Okayama_Wase,""id"":1203,""label"":Peach_variant,""properties"":{""name"":Okayama_Wase}}","{""value"":{}}"
"{""caption"":Zao_Shang_Hai_Shui_Mi,""id"":1241,""label"":Peach_variant,""properties"":{""name"":Zao_Shang_Hai_Shui_Mi}}","{""caption"":Dongfeng_Fen_Tian_Tao_Early,""id"":1176,""label"":Peach_variant,""properties"":{""name"":Dongfeng_Fen_Tian_Tao_Early}}","{""value"":{}}"
"{""caption"":Zao_Shang_Hai_Shui_Mi,""id"":1241,""label"":Peach_variant,""properties"":{""name"":Zao_Shang_Hai_Shui_Mi}}","{""caption"":Xia_Hui_1,""id"":1224,""label"":Peach_variant,""properties"":{""name"":Xia_Hui_1}}","{""value"":{}}"
"{""caption"":Zao_Shang_Hai_Shui_Mi,""id"":1241,""label"":Peach_variant,""properties"":{""name"":Zao_Shang_Hai_Shui_Mi}}","{""caption"":Xia_Hui,""id"":1160,""label"":Peach_variant,""properties"":{""name"":Xia_Hui}}","{""value"":{}}"
"{""caption"":Zao_Shang_Hai_Shui_Mi,""id"":1241,""label"":Peach_variant,""properties"":{""name"":Zao_Shang_Hai_Shui_Mi}}","{""caption"":Zhao_Xia_(Un_17),""id"":955,""label"":Peach_variant,""properties"":{""name"":Zhao_Xia_(Un_17)}}","{""value"":{}}"
"{""caption"":Zao_Shang_Hai_Shui_Mi,""id"":1241,""label"":Peach_variant,""properties"":{""name"":Zao_Shang_Hai_Shui_Mi}}","{""caption"":Splendor,""id"":1156,""label"":Peach_variant,""properties"":{""name"":Splendor}}","{""value"":{}}"
"{""caption"":Zao_Xia_Lu,""id"":1242,""label"":Peach_variant,""properties"":{""name"":Zao_Xia_Lu}}","{""caption"":Zao_Pan_42,""id"":1240,""label"":Peach_variant,""properties"":{""name"":Zao_Pan_42}}","{""value"":{}}"
"{""caption"":Zao_Xia_Lu,""id"":1242,""label"":Peach_variant,""properties"":{""name"":Zao_Xia_Lu}}","{""caption"":Gan_Xuan_2,""id"":1182,""label"":Peach_variant,""properties"":{""name"":Gan_Xuan_2}}","{""value"":{}}"
"{""caption"":Zao_Xia_Lu,""id"":1242,""label"":Peach_variant,""properties"":{""name"":Zao_Xia_Lu}}","{""caption"":Chun_Yan,""id"":1173,""label"":Peach_variant,""properties"":{""name"":Chun_Yan}}","{""value"":{}}"
"{""caption"":Zao_Xia_Lu,""id"":1242,""label"":Peach_variant,""properties"":{""name"":Zao_Xia_Lu}}","{""caption"":Zaolu_Pan_Tao,""id"":1245,""label"":Peach_variant,""properties"":{""name"":Zaolu_Pan_Tao}}","{""value"":{}}"
"{""caption"":Zao_Xia_Lu,""id"":1242,""label"":Peach_variant,""properties"":{""name"":Zao_Xia_Lu}}","{""caption"":Jing_Chun,""id"":1193,""label"":Peach_variant,""properties"":{""name"":Jing_Chun}}","{""value"":{}}"
"{""caption"":Zao_Xia_Lu,""id"":1242,""label"":Peach_variant,""properties"":{""name"":Zao_Xia_Lu}}","{""caption"":E_Tao_1,""id"":1179,""label"":Peach_variant,""properties"":{""name"":E_Tao_1}}","{""value"":{}}"
"{""caption"":Zao_Xia_Lu,""id"":1242,""label"":Peach_variant,""properties"":{""name"":Zao_Xia_Lu}}","{""caption"":Okubo_(Fol_26),""id"":945,""label"":Peach_variant,""properties"":{""name"":Okubo_(Fol_26)}}","{""value"":{}}"
"{""caption"":Zao_Yan,""id"":1244,""label"":Peach_variant,""properties"":{""name"":Zao_Yan}}","{""caption"":Zao_Mei,""id"":1239,""label"":Peach_variant,""properties"":{""name"":Zao_Mei}}","{""value"":{}}"
"{""caption"":Zao_Yan,""id"":1244,""label"":Peach_variant,""properties"":{""name"":Zao_Yan}}","{""caption"":Carman,""id"":1095,""label"":Peach_variant,""properties"":{""name"":Carman}}","{""value"":{}}"
"{""caption"":Zaolu_Pan_Tao,""id"":1245,""label"":Peach_variant,""properties"":{""name"":Zaolu_Pan_Tao}}","{""caption"":Pan_Tao_Wang,""id"":1207,""label"":Peach_variant,""properties"":{""name"":Pan_Tao_Wang}}","{""value"":{}}"
"{""caption"":Zaolu_Pan_Tao,""id"":1245,""label"":Peach_variant,""properties"":{""name"":Zaolu_Pan_Tao}}","{""caption"":Pan_Tao_Huang_Hou,""id"":1206,""label"":Peach_variant,""properties"":{""name"":Pan_Tao_Huang_Hou}}","{""value"":{}}"
"{""caption"":Zhao_Hui,""id"":1246,""label"":Peach_variant,""properties"":{""name"":Zhao_Hui}}","{""caption"":Xia_Hui_6,""id"":1226,""label"":Peach_variant,""properties"":{""name"":Xia_Hui_6}}","{""value"":{}}"
"{""caption"":Zhao_Hui,""id"":1246,""label"":Peach_variant,""properties"":{""name"":Zhao_Hui}}","{""caption"":Xia_Hui_5,""id"":1225,""label"":Peach_variant,""properties"":{""name"":Xia_Hui_5}}","{""value"":{}}"